,ID,SFTAZ,MODE,TOD2,YEAR,DIST,DISTNAME,AVG_RIDE,ROUTES,STOPS,TRIP_STOPS,TRIP_STOPS_DELIVERED,RAPID_SHARE,SERVMILES_S_DELIVERED,RUNSPEED,ONTIME5,BUS_TRIP_STOPS_COMPETING,HHLDS,POP,TOTALEMP,EMPRES,ACCESS_30,HHLDS_0_VEH_SHARE,BART_AVG_RIDE,CALTRAIN_AVG_RIDE,AVG_TNC,HHLDS_SMOOTH,POP_SMOOTH,TOTALEMP_SMOOTH,EMPRES_SMOOTH,HHLDS_0_VEH_SHARE_SMOOTH,BART_AVG_RIDE_SMOOTH,CALTRAIN_AVG_RIDE_SMOOTH,AVG_TNC_SMOOTH
10111,632_RAIL_1900-0259,632,RAIL,1900-0259,2015,2,'SoMa',163.2867271,2,2,89,89,0,29.651,7.76,0,28.04441314,238,443,4507,39,781662,0.348769295,0,0,80.245,330.1378299,605.5849026,2308.177579,118.2598156,0.344009353,0,27.49727746,94.28387818
10129,634_BUS_0300-0859,634,BUS,0300-0859,2015,8,'Richmond',47.14060244,2,1,40,39.84,0,7.05168,10.48,0.826044174,56.4020242,288,681,200,403,543347,0.165225307,0,0,10.695,297.4352071,692.6917613,171.4461635,407.45657,0.199853342,0,0,7.725506697
10131,634_BUS_0900-1559,634,BUS,0900-1559,2015,8,'Richmond',180.1499942,2,1,57,56.772,0,10.048644,9.8,0.681100145,91.2690419,288,681,200,403,279669,0.165225307,0,0,16.92,297.4352071,692.6917613,171.4461635,407.45657,0.199853342,0,0,14.14955731
10133,634_BUS_1600-1859,634,BUS,1600-1859,2015,8,'Richmond',59.46221855,1,1,22,21.912,0,3.878424,9.57,0.576654434,49.34071397,288,681,200,403,280408,0.165225307,0,0,16.615,297.4352071,692.6917613,171.4461635,407.45657,0.199853342,0,0,13.7203411
10135,634_BUS_1900-0259,634,BUS,1900-0259,2015,8,'Richmond',37.55870268,1,1,49,48.804,0,8.638308,10.86,0.623367966,54.19160662,288,681,200,403,307121,0.165225307,0,0,36.43,297.4352071,692.6917613,171.4461635,407.45657,0.199853342,0,0,32.19080932
10145,635_BUS_0300-0859,635,BUS,0300-0859,2015,8,'Richmond',362.0414818,5,2,115,114.54,0.486956522,32.173788,11.17,0.859394997,80.2244975,339,802,238,476,763837,0.165225307,0,0,12.625,316.3784873,735.1631857,212.8794942,435.6186616,0.185573419,0,0,10.04338291
10147,635_BUS_0900-1559,635,BUS,0900-1559,2015,8,'Richmond',796.5005974,5,2,188,187.248,0.489361702,54.323832,9.65,0.766199901,134.6184027,339,802,238,476,439443,0.165225307,0,0,18.93,316.3784873,735.1631857,212.8794942,435.6186616,0.185573419,0,0,17.33346876
10149,635_BUS_1600-1859,635,BUS,1600-1859,2015,8,'Richmond',319.8552317,4,2,81,80.676,0.50617284,23.91396,9.51,0.713068978,69.76556708,339,802,238,476,424645,0.165225307,0,0,16.49,316.3784873,735.1631857,212.8794942,435.6186616,0.185573419,0,0,16.15480527
10151,635_BUS_1900-0259,635,BUS,1900-0259,2015,8,'Richmond',172.0793848,4,2,84,83.664,0.095238095,19.632156,10.2,0.695768109,68.62691111,339,802,238,476,509451,0.165225307,0,0,47.695,316.3784873,735.1631857,212.8794942,435.6186616,0.185573419,0,0,39.18306088
10161,636_BUS_0300-0859,636,BUS,0300-0859,2015,8,'Richmond',9.569958017,1,1,26,25.896,0,4.972032,14.36,0.789558833,79.82067466,579,1349,135,799,578826,0.323325635,0,0,14.22,473.7339578,1086.608259,260.6303776,651.2012725,0.292840646,0,0,13.6568831
10163,636_BUS_0900-1559,636,BUS,0900-1559,2015,8,'Richmond',32.73487776,1,1,30,29.88,0,5.73696,13.43,0.691757376,118.0295308,579,1349,135,799,458787,0.323325635,0,0,36.99,473.7339578,1086.608259,260.6303776,651.2012725,0.292840646,0,0,35.38081797
10165,636_BUS_1600-1859,636,BUS,1600-1859,2015,8,'Richmond',43.24310905,2,1,23,22.908,0,4.398336,12.56,0.543816296,61.2289279,579,1349,135,799,359450,0.323325635,0,0,29.97,473.7339578,1086.608259,260.6303776,651.2012725,0.292840646,0,0,28.15472942
10167,636_BUS_1900-0259,636,BUS,1900-0259,2015,8,'Richmond',16.71165535,1,1,19,18.924,0,3.633408,13.78,0.582507126,67.47718092,579,1349,135,799,415620,0.323325635,0,0,72,473.7339578,1086.608259,260.6303776,651.2012725,0.292840646,0,0,71.10801023
10177,637_BUS_0300-0859,637,BUS,0300-0859,2015,8,'Richmond',39.93164756,3,2,56,55.776,0.410714286,14.630244,12.04,0.727598981,60.82739269,415,967,104,573,668004,0.323325635,0,0,9.225,309.5980684,714.434376,82.76019372,427.728421,0.307337587,0,0,7.659871847
10179,637_BUS_0900-1559,637,BUS,0900-1559,2015,8,'Richmond',125.6659211,3,2,132,131.472,0.46969697,34.917768,12.13,0.769425219,102.0266768,415,967,104,573,584890,0.323325635,0,0,22.575,309.5980684,714.434376,82.76019372,427.728421,0.307337587,0,0,17.65721606
10181,637_BUS_1600-1859,637,BUS,1600-1859,2015,8,'Richmond',100.4519421,3,2,61,60.756,0.491803279,16.164084,11.36,0.647578277,46.97615262,415,967,104,573,500301,0.323325635,0,0,20.6,309.5980684,714.434376,82.76019372,427.728421,0.307337587,0,0,14.56698776
10183,637_BUS_1900-0259,637,BUS,1900-0259,2015,8,'Richmond',24.28833019,3,2,56,55.776,0.035714286,13.354368,13.36,0.588450415,53.0409077,415,967,104,573,588456,0.323325635,0,0,57.66,309.5980684,714.434376,82.76019372,427.728421,0.307337587,0,0,39.37565342
10257,642_BUS_0300-0859,642,BUS,0300-0859,2015,2,'SoMa',37.20502124,1,2,22,21.912,0,3.659304,7.41,0.691485938,46.0931978,222,419,2061,162,768969,0.244411326,0,0,103.88,410.479422,749.5194898,2311.896607,245.7073886,0.309603222,0,185.345817,109.7438858
10259,642_BUS_0900-1559,642,BUS,0900-1559,2015,2,'SoMa',63.73975131,1,2,46,45.816,0,7.651272,7.03,0.520128802,98.67466621,222,419,2061,162,707346,0.244411326,0,0,170.235,410.479422,749.5194898,2311.896607,245.7073886,0.309603222,0,70.09308078,191.4966322
10261,642_BUS_1600-1859,642,BUS,1600-1859,2015,2,'SoMa',84.38464023,1,2,22,21.912,0,3.659304,5.83,0.404794974,43.45658721,222,419,2061,162,700652,0.244411326,0,0,144.44,410.479422,749.5194898,2311.896607,245.7073886,0.309603222,0,161.1478909,130.0619103
10263,642_BUS_1900-0259,642,BUS,1900-0259,2015,2,'SoMa',15.27336813,1,2,20,19.92,0,3.32664,9.6,0.543351648,42.62483826,222,419,2061,162,712468,0.244411326,0,0,181.315,410.479422,749.5194898,2311.896607,245.7073886,0.309603222,0,79.50747149,161.7068943
10273,643_BUS_0300-0859,643,BUS,0300-0859,2015,2,'SoMa',75.20177031,4,2,154,153.384,0,24.771516,8.58,0.4341406,66.90881908,283,546,819,206,836238,0.244411326,0,0,53.145,205.8571342,386.2286929,800.9043213,132.8519909,0.297287914,0.439072185,55.84809195,48.66701211
10275,643_BUS_0900-1559,643,BUS,0900-1559,2015,2,'SoMa',99.56599503,4,2,232,231.072,0,37.318128,8.53,0.425579752,112.0022754,283,546,819,206,755286,0.244411326,0,0,132.19,205.8571342,386.2286929,800.9043213,132.8519909,0.297287914,0.788032923,21.12033001,99.87509345
10277,643_BUS_1600-1859,643,BUS,1600-1859,2015,2,'SoMa',41.91060786,2,2,90,89.64,0,14.47686,7.83,0.306823284,45.03112202,283,546,819,206,781127,0.244411326,0,0,78.35,205.8571342,386.2286929,800.9043213,132.8519909,0.297287914,0.486900163,48.55681328,58.69317321
10279,643_BUS_1900-0259,643,BUS,1900-0259,2015,2,'SoMa',19.85769246,2,2,88,87.648,0,14.155152,11.37,0.5225175,43.79896303,283,546,819,206,783614,0.244411326,0,0,110.25,205.8571342,386.2286929,800.9043213,132.8519909,0.297287914,0.188434046,23.95705849,82.24413908
10289,644_BUS_0300-0859,644,BUS,0300-0859,2015,2,'SoMa',208.0055014,3,5,124,123.504,0,16.301532,5.48,0.63015403,64.48037301,343,606,1353,250,847881,0.244411326,0,0,220.82,278.0312182,510.2617867,1101.375186,140.9506829,0.310517248,0,186.0031039,102.6024579
10291,644_BUS_0900-1559,644,BUS,0900-1559,2015,2,'SoMa',270.7872785,3,5,267,265.932,0,29.956692,5.56,0.519984556,138.3437582,343,606,1353,250,748636,0.244411326,0,0,199.12,278.0312182,510.2617867,1101.375186,140.9506829,0.310517248,0,70.34165,131.120299
10293,644_BUS_1600-1859,644,BUS,1600-1859,2015,2,'SoMa',184.2595826,3,5,125,124.5,0,17.736768,4.23,0.435178949,60.63768757,343,606,1353,250,785226,0.244411326,0,0,217.275,278.0312182,510.2617867,1101.375186,140.9506829,0.310517248,0,161.7193653,111.8238207
10295,644_BUS_1900-0259,644,BUS,1900-0259,2015,2,'SoMa',91.70103897,3,5,119,118.524,0,13.781652,5.52,0.619329859,58.27281731,343,606,1353,250,780079,0.244411326,0,0,148.18,278.0312182,510.2617867,1101.375186,140.9506829,0.310517248,0,79.7894267,111.1168338
10305,645_BUS_0300-0859,645,BUS,0300-0859,2015,2,'SoMa',105.7153898,4,1,77,76.692,0,210.477708,16.16,0.466713787,84.30117758,82,163,344,61,791048,0.244411326,0,0,43.295,139.6222617,284.7771964,648.2739319,93.07666927,0.298023762,0.439227644,4.681840777,47.87668226
10307,645_BUS_0900-1559,645,BUS,0900-1559,2015,2,'SoMa',176.2627893,4,1,116,115.536,0,229.987356,15.28,0.46515878,150.2795054,82,163,344,61,731914,0.244411326,0,0,105.975,139.6222617,284.7771964,648.2739319,93.07666927,0.298023762,0.788311936,1.770553278,103.4497178
10309,645_BUS_1600-1859,645,BUS,1600-1859,2015,2,'SoMa',59.23150968,2,1,45,44.82,0,85.032504,12.93,0.334514576,60.43607315,82,163,344,61,749086,0.244411326,0,0,46.855,139.6222617,284.7771964,648.2739319,93.07666927,0.298023762,0.487072556,4.070600454,53.16259898
10311,645_BUS_1900-0259,645,BUS,1900-0259,2015,2,'SoMa',15.35394564,2,1,44,43.824,0,76.277664,22.78,0.528258425,59.25692945,82,163,344,61,751835,0.244411326,0,0,70.475,139.6222617,284.7771964,648.2739319,93.07666927,0.298023762,0.188500764,2.008361064,86.47562381
10321,646_BUS_0300-0859,646,BUS,0300-0859,2015,1,'Downtown',359.5651578,4,2,119,118.524,0.260504202,38.924676,7.75,0.685389121,162.8737629,0,0,33,0,932195,0.760213144,0,0,27.115,412.7374523,755.0700132,1957.923084,326.5049792,0.731581742,15.17566559,0,61.61022163
10323,646_BUS_0900-1559,646,BUS,0900-1559,2015,1,'Downtown',578.5470734,4,2,196,195.216,0.301020408,67.139364,8.48,0.677974129,283.9723846,0,0,33,0,893392,0.760213144,0,0,100.54,412.7374523,755.0700132,1957.923084,326.5049792,0.731581742,22.33255136,0,174.4733304
10325,646_BUS_1600-1859,646,BUS,1600-1859,2015,1,'Downtown',241.2381703,4,2,83,82.668,0.325301205,29.199732,7.73,0.645308485,126.2999387,0,0,33,0,905979,0.760213144,0,0,51.505,412.7374523,755.0700132,1957.923084,326.5049792,0.731581742,16.00164739,0,96.44015685
10327,646_BUS_1900-0259,646,BUS,1900-0259,2015,1,'Downtown',94.53680647,4,2,80,79.68,0,17.60928,8.77,0.694207062,157.5156402,0,0,33,0,878389,0.760213144,0,0,90.61,412.7374523,755.0700132,1957.923084,326.5049792,0.731581742,7.820958092,0,181.5256529
10337,647_BUS_0300-0859,647,BUS,0300-0859,2015,1,'Downtown',525.3447091,5,4,144,143.424,0,22.020564,7.63,0.705027715,137.807898,749,1389,909,580,994825,0.760213144,0,0,98.285,448.188263,831.4272453,4005.060823,366.9697887,0.688799833,20.17703742,0,67.32154643
10339,647_BUS_0900-1559,647,BUS,0900-1559,2015,1,'Downtown',1136.166614,6,4,250,249,0.008,43.44054,7.2,0.669031752,243.8737589,749,1389,909,580,945978,0.760213144,0,0,263.39,448.188263,831.4272453,4005.060823,366.9697887,0.688799833,29.69258396,0,187.2790318
10341,647_BUS_1600-1859,647,BUS,1600-1859,2015,1,'Downtown',415.9727027,6,4,111,110.556,0.117117117,19.509648,6.74,0.551361306,108.6673879,749,1389,909,580,935196,0.760213144,0,0,115.185,448.188263,831.4272453,4005.060823,366.9697887,0.688799833,21.27523411,0,97.27791385
10343,647_BUS_1900-0259,647,BUS,1900-0259,2015,1,'Downtown',313.7635778,10,4,159,158.364,0.232704403,31.296312,9.52,0.591143509,138.9715219,749,1389,909,580,917049,0.760213144,0,0,248.095,448.188263,831.4272453,4005.060823,366.9697887,0.688799833,10.39847401,0,191.8791384
10353,648_BUS_0300-0859,648,BUS,0300-0859,2015,1,'Downtown',201.7157301,4,3,100,99.6,0,10.727916,8.59,0.627961506,191.7994054,30,58,1871,23,922568,0.760213144,0,0,65.24,875.8578938,1566.206479,1830.485119,691.3937901,0.749809463,3.215912672,0,70.48780186
10355,648_BUS_0900-1559,648,BUS,0900-1559,2015,1,'Downtown',359.9338836,3,2,137,136.452,0,14.00376,8.22,0.638420477,319.7874211,30,58,1871,23,878895,0.760213144,0,0,172.34,875.8578938,1566.206479,1830.485119,691.3937901,0.749809463,4.732545963,0,187.0774036
10357,648_BUS_1600-1859,648,BUS,1600-1859,2015,1,'Downtown',128.2711313,3,2,57,56.772,0,5.809668,7.53,0.545557679,149.979095,30,58,1871,23,892323,0.760213144,0,0,80.12,875.8578938,1566.206479,1830.485119,691.3937901,0.749809463,3.39094851,0,107.2980853
10359,648_BUS_1900-0259,648,BUS,1900-0259,2015,1,'Downtown',86.756993,4,2,85,84.66,0,8.5905,10.89,0.722057844,181.1966628,30,58,1871,23,870623,0.760213144,0,0,146.52,875.8578938,1566.206479,1830.485119,691.3937901,0.749809463,1.657358492,0,209.8451003
10377,649_RAIL_0300-0859,649,RAIL,0300-0859,2015,5,'Mission/Potrero',52.48800958,1,1,51,51,0,16.422,10.37,0,5.672151322,52,95,1059,8,699310,0.348769295,0,0,113.035,36.19672608,66.89240233,188.0061397,6.738813687,0.346623887,0,0,24.44138521
10379,649_RAIL_0900-1559,649,RAIL,0900-1559,2015,5,'Mission/Potrero',186.5107913,1,1,48,48,0,15.456,9.43,0,12.35730905,52,95,1059,8,647067,0.348769295,0,0,131.575,36.19672608,66.89240233,188.0061397,6.738813687,0.346623887,0,0,32.16745188
10381,649_RAIL_1600-1859,649,RAIL,1600-1859,2015,5,'Mission/Potrero',192.6258992,2,1,24,24,0,7.728,9.52,0,5.310644689,52,95,1059,8,629242,0.348769295,0,0,44.88,36.19672608,66.89240233,188.0061397,6.738813687,0.346623887,0,0,11.83560528
10383,649_RAIL_1900-0259,649,RAIL,1900-0259,2015,5,'Mission/Potrero',21.40287769,1,1,20,20,0,6.44,10.73,0,9.624475286,52,95,1059,8,674436,0.348769295,0,0,40.995,36.19672608,66.89240233,188.0061397,6.738813687,0.346623887,0,0,13.97155364
10473,655_RAIL_0300-0859,655,RAIL,0300-0859,2015,5,'Mission/Potrero',47.90167864,1,1,51,51,0,13.923,10.42,0,3.414078134,204,375,1591,33,718485,0.348769295,0,0,46.1,84.92357114,157.3258051,400.9608077,14.96430503,0.348244171,0,41.40440852,15.63269054
10475,655_RAIL_0900-1559,655,RAIL,0900-1559,2015,5,'Mission/Potrero',105.9952038,1,1,48,48,0,13.104,9.47,0,8.057498255,204,375,1591,33,664468,0.348769295,0,0,70.445,84.92357114,157.3258051,400.9608077,14.96430503,0.348244171,0,15.65809576,26.36235811
10477,655_RAIL_1600-1859,655,RAIL,1600-1859,2015,5,'Mission/Potrero',54.01678656,2,1,24,24,0,6.552,9.56,0,3.313421281,204,375,1591,33,655460,0.348769295,0,0,62.11,84.92357114,157.3258051,400.9608077,14.96430503,0.348244171,0,35.99883296,20.06492163
10479,655_RAIL_1900-0259,655,RAIL,1900-0259,2015,5,'Mission/Potrero',9.172661868,1,1,20,20,0,5.46,10.78,0,5.661646408,204,375,1591,33,696866,0.348769295,0,0,102.6,84.92357114,157.3258051,400.9608077,14.96430503,0.348244171,0,17.76117683,34.45822137
10481,656_BUS_0300-0859,656,BUS,0300-0859,2015,5,'Mission/Potrero',2.206010617,1,1,18,17.928,0,3.083616,12.04,0.481774987,15.85714699,281,522,41,46,738910,0.348769295,0,0,12.055,187.4933279,354.6627807,244.4575891,34.95086243,0.344330523,0,73.6168074,13.58505873
10483,656_BUS_0900-1559,656,BUS,0900-1559,2015,5,'Mission/Potrero',2.362537522,1,1,23,22.908,0,3.940176,12.82,0.682995823,24.61182814,281,522,41,46,674829,0.348769295,0,0,27.81,187.4933279,354.6627807,244.4575891,34.95086243,0.344330523,0,27.84000693,33.21170504
10485,656_BUS_1600-1859,656,BUS,1600-1859,2015,5,'Mission/Potrero',0.6722744,1,1,8,7.968,0,1.370496,13.27,0.623839009,10.11830159,281,522,41,46,695646,0.348769295,0,0,33.95,187.4933279,354.6627807,244.4575891,34.95086243,0.344330523,0,64.00572421,26.90337946
10487,656_BUS_1900-0259,656,BUS,1900-0259,2015,5,'Mission/Potrero',0.441852941,1,1,12,11.952,0,2.055744,18.41,0.633319193,13.0524027,281,522,41,46,699303,0.348769295,0,0,43.9,187.4933279,354.6627807,244.4575891,34.95086243,0.344330523,0,31.57927333,35.94130768
10497,657_BUS_0300-0859,657,BUS,0300-0859,2015,5,'Mission/Potrero',117.8704057,5,2,85,84.66,0,13.957944,10.57,0.396618572,41.81076144,861,1609,253,141,804107,0.348769295,0,5040,52.28,403.2379987,751.8855853,583.1077248,84.24395251,0.343360245,0,1247.929464,46.88003281
10499,657_BUS_0900-1559,657,BUS,0900-1559,2015,5,'Mission/Potrero',71.69746803,5,2,166,165.336,0,33.34608,12.65,0.282802374,90.66937254,861,1609,253,141,689191,0.348769295,0,1906,115.785,403.2379987,751.8855853,583.1077248,84.24395251,0.343360245,0,471.9352297,84.42685622
10501,657_BUS_1600-1859,657,BUS,1600-1859,2015,5,'Mission/Potrero',31.44166769,4,1,70,69.72,0,21.585312,10.65,0.278991597,37.81693777,861,1609,253,141,710901,0.348769295,0,4382,113.2,403.2379987,751.8855853,583.1077248,84.24395251,0.343360245,0,1085.005339,68.31789815
10503,657_BUS_1900-0259,657,BUS,1900-0259,2015,5,'Mission/Potrero',50.35779453,5,3,87,86.652,0,15.566484,7.73,0.442771489,40.61109051,861,1609,253,141,748145,0.348769295,0,2162,209.05,403.2379987,751.8855853,583.1077248,84.24395251,0.343360245,0,535.3221231,108.2223048
10505,657_RAIL_0300-0859,657,RAIL,0300-0859,2015,5,'Mission/Potrero',1156.703117,2,3,93,93,0,19.44,8.95,0,41.81076144,861,1609,253,141,791769,0.348769295,0,5040,52.28,403.2379987,751.8855853,583.1077248,84.24395251,0.343360245,0,1247.929464,46.88003281
10507,657_RAIL_0900-1559,657,RAIL,0900-1559,2015,5,'Mission/Potrero',1175.209112,4,3,139,139,0,31.49,8.31,0,90.66937254,861,1609,253,141,704903,0.348769295,0,1906,115.785,403.2379987,751.8855853,583.1077248,84.24395251,0.343360245,0,471.9352297,84.42685622
10509,657_RAIL_1600-1859,657,RAIL,1600-1859,2015,5,'Mission/Potrero',1248.072985,2,3,69,69,0,14.76,7.91,0,37.81693777,861,1609,253,141,705727,0.348769295,0,4382,113.2,403.2379987,751.8855853,583.1077248,84.24395251,0.343360245,0,1085.005339,68.31789815
10511,657_RAIL_1900-0259,657,RAIL,1900-0259,2015,5,'Mission/Potrero',228.8130851,2,3,69,69,0,18,8.73,0,40.61109051,861,1609,253,141,735299,0.348769295,0,2162,209.05,403.2379987,751.8855853,583.1077248,84.24395251,0.343360245,0,535.3221231,108.2223048
10513,658_BUS_0300-0859,658,BUS,0300-0859,2015,7,'Marina/N. Heights',151.1576426,3,6,159,158.364,0,19.320408,12.56,0.806192833,44.34300608,242,749,72,404,832771,0.223784195,0,0,36.36,90.96072633,256.4694924,186.40406,147.3348627,0.225621042,0,0,9.877152149
10515,658_BUS_0900-1559,658,BUS,0900-1559,2015,7,'Marina/N. Heights',402.4581514,3,6,188,187.248,0,25.453776,11.04,0.745202153,57.89035676,242,749,72,404,698400,0.223784195,0,0,146.52,90.96072633,256.4694924,186.40406,147.3348627,0.225621042,0,0,36.26198298
10517,658_BUS_1600-1859,658,BUS,1600-1859,2015,7,'Marina/N. Heights',201.3638355,3,6,123,122.508,0,17.241756,11.31,0.60425963,33.18109136,242,749,72,404,645977,0.223784195,0,0,62.71,90.96072633,256.4694924,186.40406,147.3348627,0.225621042,0,0,16.91856813
10519,658_BUS_1900-0259,658,BUS,1900-0259,2015,7,'Marina/N. Heights',129.6731623,2,6,118,117.528,0,15.307524,12.63,0.629065565,34.72303219,242,749,72,404,706257,0.223784195,0,0,98.065,90.96072633,256.4694924,186.40406,147.3348627,0.225621042,0,0,30.28103978
10529,659_BUS_0300-0859,659,BUS,0300-0859,2015,7,'Marina/N. Heights',209.0496497,4,3,144,143.424,0.298611111,29.216664,10.11,0.802457726,41.7419062,474,1299,331,792,831116,0.223784195,0,0,28.67,159.3176102,394.0058518,141.3533208,245.0597731,0.224905816,0,0,9.128483891
10531,659_BUS_0900-1559,659,BUS,0900-1559,2015,7,'Marina/N. Heights',417.0507218,4,3,232,231.072,0.349137931,48.19146,8.29,0.740534952,70.47750432,474,1299,331,792,695239,0.223784195,0,0,70.765,159.3176102,394.0058518,141.3533208,245.0597731,0.224905816,0,0,21.73374127
10533,659_BUS_1600-1859,659,BUS,1600-1859,2015,7,'Marina/N. Heights',181.8670533,4,3,110,109.56,0.345454545,21.93192,6.29,0.679343632,34.98037155,474,1299,331,792,702893,0.223784195,0,0,46.98,159.3176102,394.0058518,141.3533208,245.0597731,0.224905816,0,0,14.12561257
10535,659_BUS_1900-0259,659,BUS,1900-0259,2015,7,'Marina/N. Heights',89.54559843,3,3,123,122.508,0.06504065,21.64308,11.11,0.63481442,36.97269621,474,1299,331,792,723988,0.223784195,0,0,113.595,159.3176102,394.0058518,141.3533208,245.0597731,0.224905816,0,0,32.47241377
10545,660_BUS_0300-0859,660,BUS,0300-0859,2015,8,'Richmond',61.44879233,1,2,52,51.792,0,7.63932,9.87,0.563262015,81.63612248,392,893,182,524,260701,0.331375839,0,0,9.23,332.2232399,765.196169,130.8728042,445.3470512,0.311114908,0,0,7.067036076
10547,660_BUS_0900-1559,660,BUS,0900-1559,2015,8,'Richmond',127.2593892,1,2,106,105.576,0,15.57246,8.61,0.518944181,151.1080086,392,893,182,524,200027,0.331375839,0,0,11.645,332.2232399,765.196169,130.8728042,445.3470512,0.311114908,0,0,10.04279707
10549,660_BUS_1600-1859,660,BUS,1600-1859,2015,8,'Richmond',114.9007127,2,2,76,75.696,0,11.16516,8.58,0.502186648,69.79317017,392,893,182,524,185296,0.331375839,0,0,13.285,332.2232399,765.196169,130.8728042,445.3470512,0.311114908,0,0,10.6179301
10551,660_BUS_1900-0259,660,BUS,1900-0259,2015,8,'Richmond',56.42955754,1,2,100,99.6,0,14.691,9.57,0.541024608,84.54835741,392,893,182,524,185017,0.331375839,0,0,31.885,332.2232399,765.196169,130.8728042,445.3470512,0.311114908,0,0,26.63596971
10561,661_BUS_0300-0859,661,BUS,0300-0859,2015,8,'Richmond',179.5266382,3,3,101,100.596,0.297029703,19.434948,10.34,0.645275777,78.51253135,434,986,213,579,471083,0.331375839,0,0,15.93,356.9803476,816.4576189,167.7526823,477.1264078,0.320181911,0,0,9.180154769
10563,661_BUS_0900-1559,661,BUS,0900-1559,2015,8,'Richmond',672.8978891,3,3,209,208.164,0.373205742,42.571032,11.18,0.635371968,145.4722746,434,986,213,579,271502,0.331375839,0,0,25.87,356.9803476,816.4576189,167.7526823,477.1264078,0.320181911,0,0,15.34113097
10565,661_BUS_1600-1859,661,BUS,1600-1859,2015,8,'Richmond',520.2225429,5,3,125,124.5,0.32,90.7854,11.2,0.542767548,72.83500355,434,986,213,579,281155,0.331375839,0,0,26.46,356.9803476,816.4576189,167.7526823,477.1264078,0.320181911,0,0,15.59297393
10567,661_BUS_1900-0259,661,BUS,1900-0259,2015,8,'Richmond',189.7042117,3,3,98,97.608,0.132653061,17.277612,11.82,0.578335309,71.7506522,434,986,213,579,314430,0.331375839,0,0,64.875,356.9803476,816.4576189,167.7526823,477.1264078,0.320181911,0,0,39.29807111
10577,662_BUS_0300-0859,662,BUS,0300-0859,2015,4,'Western Market',6.630595993,1,2,32,31.872,0,2.916288,12.25,0.828641917,53.27576899,312,871,4969,523,721580,0.223784195,0,0,24.67,212.6682384,531.8566028,1408.138772,324.5443414,0.26825964,0,0,16.82397818
10579,662_BUS_0900-1559,662,BUS,0900-1559,2015,4,'Western Market',25.17400231,1,2,58,57.768,0,5.285772,11.49,0.663455563,89.97808803,312,871,4969,523,594749,0.223784195,0,0,36.38,212.6682384,531.8566028,1408.138772,324.5443414,0.26825964,0,0,30.49321154
10581,662_BUS_1600-1859,662,BUS,1600-1859,2015,4,'Western Market',8.002540311,1,2,26,25.896,0,2.369484,10.73,0.522408293,39.39942265,312,871,4969,523,488235,0.223784195,0,0,25.885,212.6682384,531.8566028,1408.138772,324.5443414,0.26825964,0,0,21.1773407
10583,662_BUS_1900-0259,662,BUS,1900-0259,2015,4,'Western Market',7.56423539,1,2,40,39.84,0,3.64536,11.95,0.662494748,51.98081518,312,871,4969,523,463512,0.223784195,0,0,55.095,212.6682384,531.8566028,1408.138772,324.5443414,0.26825964,0,0,45.70866442
10593,663_BUS_0300-0859,663,BUS,0300-0859,2015,4,'Western Market',379.7757175,6,6,219,218.124,0.196347032,40.618872,10.61,0.760789503,52.93412169,295,816,859,494,875002,0.223784195,0,0,46.31,128.6460017,343.7871649,676.6826826,208.3094003,0.235342545,0,0,13.01854145
10595,663_BUS_0900-1559,663,BUS,0900-1559,2015,4,'Western Market',927.1895524,6,6,329,327.684,0.246200608,62.317728,10.03,0.706791656,82.61734126,295,816,859,494,783985,0.223784195,0,0,103.16,128.6460017,343.7871649,676.6826826,208.3094003,0.235342545,0,0,27.43729399
10597,663_BUS_1600-1859,663,BUS,1600-1859,2015,4,'Western Market',354.2006955,4,6,143,142.428,0.265734266,28.056324,9.66,0.639582736,36.73861451,295,816,859,494,773747,0.223784195,0,0,65.45,128.6460017,343.7871649,676.6826826,208.3094003,0.235342545,0,0,17.79293752
10599,663_BUS_1900-0259,663,BUS,1900-0259,2015,4,'Western Market',152.2417785,4,6,178,177.288,0.04494382,22.8831,11.37,0.631909364,45.6652278,295,816,859,494,798829,0.223784195,0,0,114.215,128.6460017,343.7871649,676.6826826,208.3094003,0.235342545,0,0,34.66109043
10609,664_BUS_0300-0859,664,BUS,0300-0859,2015,2,'SoMa',26.71296754,1,2,21,20.916,0,3.606516,9.75,0.739583913,48.68574169,708,1250,2545,440,825983,0.71930605,0,0,32.035,685.6453641,1209.514353,4047.381794,430.2086715,0.581972585,8.776010612,3.284903781,61.19652545
10611,664_BUS_0900-1559,664,BUS,0900-1559,2015,2,'SoMa',50.31099512,1,2,43,42.828,0,7.387332,9.63,0.578282993,103.2923024,708,1250,2545,440,772295,0.71930605,0,0,89.53,685.6453641,1209.514353,4047.381794,430.2086715,0.581972585,14.79117268,1.242267184,150.3742912
10613,664_BUS_1600-1859,664,BUS,1600-1859,2015,2,'SoMa',25.79541711,1,2,17,16.932,0,2.921268,8.39,0.475554696,46.88408704,708,1250,2545,440,817743,0.71930605,0,0,35.855,685.6453641,1209.514353,4047.381794,430.2086715,0.581972585,8.723400597,2.856041343,67.55908707
10615,664_BUS_1900-0259,664,BUS,1900-0259,2015,2,'SoMa',10.1884503,1,2,22,21.912,0,3.778824,11.39,0.68082504,46.7425785,708,1250,2545,440,798927,0.71930605,0,0,47.985,685.6453641,1209.514353,4047.381794,430.2086715,0.581972585,3.341053612,1.409119439,141.7108817
